"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"33","1552803_a_at","STMN1","3925","stathmin 1",-0.767240428253463,5.98166313928679,-6.62238650440707,0.000166136929196292,0.000222338729335658,-0.137373499789037
"34","1552811_at","WFIKKN1","117166","WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1",-1.10687757929661,7.37533874979171,-13.36349989668,9.48037439942554e-07,2.16473555775022e-06,5.59190752863408
"35","1552848_a_at","PTCHD1","139411","patched domain containing 1",1.05949986263742,6.96993153762237,18.3428744328495,8.11239344336296e-08,3.01042924792495e-07,8.31563867137494
"36","1553111_a_at","KBTBD6","89890","kelch repeat and BTB domain containing 6",-1.01022434608485,8.68588188146637,-16.5828477880686,1.78329583488559e-07,5.461411166462e-07,7.4446428018951
"37","1553112_s_at","CDK8","1024","cyclin dependent kinase 8",-0.389458143520719,8.01895986155887,-6.61227740951612,0.000167892163219053,0.000224568568357704,-0.148962802534244
"38","1553122_s_at","RBAK","57786","RB associated KRAB zinc finger",0.859348649743569,5.48090442874762,12.0337007133242,2.11413554729193e-06,4.25866601459286e-06,4.7011284580354
"39","1553133_at","C9orf72","203228","C9orf72-SMCR8 complex subunit",-2.39708327004485,7.51351595768554,-24.9430336244723,7.22716705486714e-09,4.35529637093786e-08,10.9720930123569
"40","1553158_at","CEP19","84984","centrosomal protein 19",-1.46243486829245,7.38004405164837,-16.0743176162193,2.27251436745747e-07,6.55753001685096e-07,7.17618929531665
"41","1553172_at","ZNF777","27153","zinc finger protein 777",-0.670076251844147,8.41548578029049,-8.78046703951121,2.2334384148353e-05,3.45672395349163e-05,2.08300358648662
"42","1553180_at","ADAMTS19","171019","ADAM metallopeptidase with thrombospondin type 1 motif 19",1.57057284471956,4.86735687919401,18.1053528864023,8.98328530796604e-08,3.21974207187391e-07,8.20299516758066
"43","1553211_at","ANKFN1","162282","ankyrin repeat and fibronectin type III domain containing 1",-0.723463730505354,5.35062109554451,-8.40660242682679,3.06698069300145e-05,4.63307895043406e-05,1.73130180183798
"44","1553221_at","ZNF583","147949","zinc finger protein 583",-0.838499869340047,6.80927219517684,-6.34608754770394,0.000222362839954324,0.000292998475634694,-0.458615732647312
"45","1553288_a_at","NYAP1","222950","neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1",-0.332996588739747,7.40467191280913,-2.48778175458012,0.0376769404767056,0.0412687269846912,-5.95844306079142
"46","1553321_a_at","SULT1C4","27233","sulfotransferase family 1C member 4",-2.88310818756254,6.21806777591702,-14.0832797156223,6.32995444400051e-07,1.54916497891987e-06,6.04029839678383
"47","1553479_at","TMEM145","284339","transmembrane protein 145",0.408698500415398,6.64698142212101,2.44954321671276,0.039990536720011,0.0437458831524041,-6.01866374712523
"48","1553530_a_at","ITGB1","3688","integrin subunit beta 1",-0.998023440902379,10.305797152974,-16.0631783711621,2.28479887364479e-07,6.58544315352246e-07,7.17021752766885
"49","1553575_at","ND6","4541","NADH dehydrogenase, subunit 6 (complex I)",0.332900518107216,9.90966430106872,3.91534059869792,0.00445511532778046,0.00515876990664018,-3.72356848581439
"50","1553593_a_at","TAL2","6887","TAL bHLH transcription factor 2",-0.955177751912793,5.58585226160418,-7.36372510162003,7.92467982018809e-05,0.000111240413180293,0.680136954153074
"51","1553605_a_at","ABCA13","154664","ATP binding cassette subfamily A member 13",-1.08989414828976,3.59863822482834,-5.30602164338146,0.000725199783919578,0.000906095543742966,-1.75613078385095
"52","1553611_s_at","KLHL35","283212","kelch like family member 35",-1.76367084183767,7.68305496579256,-20.1855354000839,3.82990381341488e-08,1.65820041500984e-07,9.14344178241277
"53","1553613_s_at","FOXC1","2296","forkhead box C1",-1.55401677910722,5.71164198644004,-13.0789566983487,1.11839224346463e-06,2.49114260701511e-06,5.40840733673345
"54","1553614_a_at","LINC01198","101929344","long intergenic non-protein coding RNA 1198",-5.21553718673146,7.2869449960322,-56.3718718227469,1.10805923125091e-11,6.00973200261246e-10,17.759541062889
"55","1553622_a_at","FSIP1","161835","fibrous sheath interacting protein 1",-1.33919213132299,5.82245540209645,-16.2639512697605,2.07434847255022e-07,6.14748160725223e-07,7.27724432109831
"56","1553635_s_at","TCTEX1D1","200132","Tctex1 domain containing 1",-1.52432872337324,4.74502364711213,-12.5217797889533,1.56092616492185e-06,3.30117885780538e-06,5.03813030344921
"57","1553645_at","CCDC141","285025","coiled-coil domain containing 141",0.147234664723121,4.62615517256233,1.36933372875762,0.208131084767469,0.219167680911715,-7.58828399754394
"58","1553654_at","SYT14","255928","synaptotagmin 14",1.96125227434381,5.59810786540237,7.46080129076388,7.22315519203062e-05,0.000101940668127035,0.782652448381
"59","1553710_at","FAM218A","152756","family with sequence similarity 218 member A",0.276323021883672,5.97264075788468,4.62918083221986,0.0016937640877099,0.00203026284658002,-2.6802470950969
"60","1553719_s_at","ZNF548","147694","zinc finger protein 548",-0.975851286302972,7.72779898295969,-14.0333837693697,6.50563558208322e-07,1.57987734973686e-06,6.00991659462728
"61","1553734_at","AK7","122481","adenylate kinase 7",-1.5051154069711,5.99775960704024,-11.6043660613544,2.78671901245169e-06,5.39585823370684e-06,4.39425104093208
"62","1553743_at","METTL21A","151194","methyltransferase like 21A",-2.70580260348158,7.59376905165092,-41.0978607590953,1.37434563853315e-10,2.72858417403506e-09,15.2115391356312
"63","1553764_a_at","AJUBA","84962","ajuba LIM protein",-1.4420582602583,9.17142472840495,-27.1420276292012,3.70480353986306e-09,2.59542070209296e-08,11.6994284443092
"64","1553765_a_at","KLHL32","114792","kelch like family member 32",-0.650585841947353,3.69204018247437,-4.01005406828348,0.00390176290877424,0.00454095341759512,-3.58128940217506
"65","1553789_a_at","C21orf58","54058","chromosome 21 open reading frame 58",-1.0896677658795,6.38573842513297,-12.1897311636516,1.91643555279205e-06,3.91356312885956e-06,4.81019823103871
"66","1553808_a_at","NKX2-3","159296","NK2 homeobox 3",-0.775355676228433,5.3720965982611,-6.27000810194466,0.000241327422578771,0.000316170264801902,-0.54873145364788
"67","1553815_a_at","TCEANC","170082","transcription elongation factor A N-terminal and central domain containing",0.440481628438979,5.77217388660135,6.88847293941036,0.000126508602251323,0.000172508621182934,0.163303684228907
"68","1553822_at","RTP1","132112","receptor transporter protein 1",1.08268189617254,3.81388489707581,4.87290219904738,0.00123853107206074,0.00150352604752693,-2.340053721943
"69","1553974_at","C22orf39","128977","chromosome 22 open reading frame 39",-0.5486235890867,9.72597463881425,-7.96633442282111,4.52360313748529e-05,6.63286460042901e-05,1.30066927050569
"70","1553976_a_at","DPCD","25911","deleted in primary ciliary dyskinesia homolog (mouse)",-0.879148216139853,10.3965795174954,-12.0217023061301,2.13025881242485e-06,4.28589319429666e-06,4.69268803850517
"71","1554012_at","RSPO2","340419","R-spondin 2",-1.64505991263207,5.19845225335391,-12.1627840913169,1.94904809315955e-06,3.96891343637334e-06,4.79145262733056
"72","1554026_a_at","MYO10","4651","myosin X",0.455764631046023,5.01106827356671,2.50431172421411,0.0367191932245853,0.0402633936140887,-5.93237328152457
"73","1554036_at","ZBTB24","9841","zinc finger and BTB domain containing 24",1.64795176872763,6.16028569120323,12.999480488922,1.17191685503873e-06,2.58920219746621e-06,5.3564918116979
"74","1554140_at","WDR78","79819","WD repeat domain 78",-1.60521816409868,4.90264125609337,-7.876146727874,4.90885717496653e-05,7.14582268124998e-05,1.21015088950343
"75","1554176_a_at","C3orf33","285315","chromosome 3 open reading frame 33",-0.772961426441491,5.03086163742511,-4.59380763649603,0.0017737700608518,0.00212112285133629,-2.73031525738137
"76","1554195_a_at","C5orf46","389336","chromosome 5 open reading frame 46",-0.964734991600321,6.28044479438918,-8.55922010999657,2.6908277638819e-05,4.11164351439573e-05,1.87637498918854
"77","1554237_at","SDCCAG8","10806","serologically defined colon cancer antigen 8",-0.133649981355988,4.93119832190315,-1.62901966691726,0.141990796414705,0.150811029083127,-7.24695985633596
"78","1554298_a_at","WDR49","151790","WD repeat domain 49",-0.565245640590839,3.30232859763727,-3.46961207908815,0.00845903812533124,0.00961718065323771,-4.40698361448563
"79","1554299_at","NPAS4","266743","neuronal PAS domain protein 4",-1.63602382949146,5.61173900856,-12.8638604388134,1.27000822639357e-06,2.77914164595626e-06,5.26722000161776
"80","1554324_s_at","DYNC2LI1","51626","dynein cytoplasmic 2 light intermediate chain 1",-0.872217006341626,5.98794323331535,-12.8398708065141,1.28829938859087e-06,2.8137329917535e-06,5.25133838718531
"81","1554355_a_at","SIAE","54414","sialic acid acetylesterase",-1.0597244657845,5.57815798237572,-7.05007086637084,0.000107619549086042,0.000148193558719628,0.341884942641837
"82","1554424_at","FIP1L1","81608","factor interacting with PAPOLA and CPSF1",-0.162946447582851,6.7052818407414,-2.20819493599752,0.0582736074909696,0.0632383984906306,-6.39498358525232
"83","1554455_at","LINS1","55180","lines homolog 1",-0.832097773363379,5.82551433927478,-14.3087302220398,5.59969975989864e-07,1.39412071021366e-06,6.17632413742105
"84","1554464_a_at","CRTAP","10491","cartilage associated protein",0.872377654706849,8.4169269189103,7.85552978616325,5.00196038818016e-05,7.26872791244116e-05,1.18934508489298
"85","1554474_a_at","MOXD1","26002","monooxygenase DBH like 1",-1.28683060638182,8.42813124685186,-14.6305054343126,4.71545263196783e-07,1.20734736424598e-06,6.36700208715437
"86","1554479_a_at","CARD8","22900","caspase recruitment domain family member 8",-1.00623668573885,9.36412097126447,-18.6110350775943,7.2411215360983e-08,2.75731238583794e-07,8.4410987279953
"87","1554522_at","CNNM2","54805","cyclin and CBS domain divalent metal cation transport mediator 2",0.84193603494104,4.87893147789462,4.25320870154393,0.00279254701424793,0.00328488972478232,-3.22126615751291
"88","1554526_at","OLFM3","118427","olfactomedin 3",-1.73274054929209,4.97099752207222,-11.6342992829839,2.73275561852655e-06,5.30552864280885e-06,4.41597650747327
"89","1554547_at","FAM13C","220965","family with sequence similarity 13 member C",-5.30020383277191,8.41178288595779,-51.9673194884447,2.11972743251656e-11,9.06093658441823e-10,17.1189915564854
"90","1554592_a_at","SLC1A6","6511","solute carrier family 1 member 6",-0.893929754707605,8.74647299435687,-13.8165687143888,7.33521350822989e-07,1.74522721393922e-06,5.87670715928219
"91","1554679_a_at","LAPTM4B","55353","lysosomal protein transmembrane 4 beta",0.747488739460417,10.8266711676095,13.2195535190468,1.03027775590615e-06,2.32619561360369e-06,5.49953592858724
"92","1554696_s_at","TYMS","7298","thymidylate synthetase",-1.49160401369994,11.0547715276143,-24.5889872969194,8.09131162925597e-09,4.78432228344046e-08,10.8488077914792
"93","1554761_a_at","DNAAF5","54919","dynein axonemal assembly factor 5",0.569243855253143,7.27810455424654,8.7063641839044,2.37620533811895e-05,3.66180256574441e-05,2.01427451896402
"94","1554770_x_at","ZNF785","146540","zinc finger protein 785",-0.649053959311573,7.13255021332243,-11.0552518146995,4.02229696487317e-06,7.39645129085682e-06,3.98651472349188
"95","1554801_at","FNDC9","408263","fibronectin type III domain containing 9",0.137154743179449,4.45532916683906,0.72135954677525,0.491247132388889,0.502606599547577,-8.25198573181538
"96","1554824_at","ZNF585A","199704","zinc finger protein 585A",-0.831775631427876,5.56324514972192,-6.24217940331234,0.000248704595195978,0.000325328313840382,-0.581876609964415
"97","1554852_a_at","KIAA1257","57501","KIAA1257",-0.987047847884658,7.06906229449786,-10.5057194470329,5.90460473441419e-06,1.0402663737473e-05,3.56003938861462
"98","1554878_a_at","ABCD3","5825","ATP binding cassette subfamily D member 3",-0.892456646445466,6.8548667480831,-6.88158909098849,0.000127391046399666,0.000173618059454179,0.155629694520046
"99","1554887_at","EMSLR","101927746","E2F1 mRNA stabilizing lncRNA",2.5730214065866,5.15469553427278,12.231868227381,1.86665633283108e-06,3.82429510268074e-06,4.83943506741949
"100","1555015_a_at","ZNF398","57541","zinc finger protein 398",1.45211121152415,6.35524735945381,14.7760001774945,4.36793287941338e-07,1.13624824361842e-06,6.45191859773228
"101","1555136_at","FGD6","55785","FYVE, RhoGEF and PH domain containing 6",0.26182582830249,5.800858990616,1.51619808351268,0.16797273698064,0.177770559238428,-7.39930448539268
"102","1555166_a_at","ZNF396","252884","zinc finger protein 396",-0.761387187169292,4.71912334094814,-12.3159670962516,1.77157211534973e-06,3.66221711058363e-06,4.8975132953236
"103","1555167_s_at","NAMPT","10135","nicotinamide phosphoribosyltransferase",0.0356776976162356,7.54283335782792,0.352546053327312,0.73354440345495,0.741333995397069,-8.46611682338603
"104","1555253_at","COL25A1","84570","collagen type XXV alpha 1 chain",-1.54680241967325,3.80136575885414,-8.35659616452268,3.20268445959838e-05,4.82939922696987e-05,1.68330642952603
"105","1555299_s_at","ERVW-1","30816","endogenous retrovirus group W member 1, envelope",-0.19323348961959,4.67720214270401,-0.850087116307579,0.420009835817184,0.432000328683091,-8.14643564612761
"106","1555363_s_at","LINC00663","284440","long intergenic non-protein coding RNA 663",-0.716691554112318,5.71555565011481,-3.95144266562222,0.00423484546016392,0.00491499321239457,-3.66920486446452
"107","1555370_a_at","CAMTA1","23261","calmodulin binding transcription activator 1",-2.10916793552352,9.36713746793929,-37.2823911898522,2.98360095722967e-10,4.40274616632393e-09,14.3991357569281
"108","1555385_at","B4GALNT1","2583","beta-1,4-N-acetyl-galactosaminyltransferase 1",-0.184267765671989,5.58409286037788,-1.12972302646133,0.291353061779702,0.30331988516343,-7.86963627302315
"109","1555450_a_at","NAA16","79612","N(alpha)-acetyltransferase 16, NatA auxiliary subunit",0.327785344972308,5.82540667035752,4.21890069708466,0.00292595107659974,0.00343460489419806,-3.27159372167811
"110","1555517_at","GABRG3","2567","gamma-aminobutyric acid type A receptor gamma3 subunit",-0.938187300334913,3.88044170871529,-6.52317243510217,0.000184281242375117,0.000245254508321924,-0.251649721300581
"111","1555579_s_at","PTPRM","5797","protein tyrosine phosphatase receptor type M",-2.47771623160724,8.58547313187384,-41.0787644894866,1.37943886673065e-10,2.72858417403506e-09,15.2076882354551
"112","1555595_at","SCRN3","79634","secernin 3",-0.999942096978951,4.85667406593117,-7.51774033137176,6.84391377785188e-05,9.694103087752e-05,0.842315149474929
"113","1555705_a_at","CMTM3","123920","CKLF like MARVEL transmembrane domain containing 3",-0.850513112833115,9.08668818684698,-12.7467627928702,1.36213809713629e-06,2.94750088457978e-06,5.18943858347506
"114","1555736_a_at","AGTRAP","57085","angiotensin II receptor associated protein",0.518250743032858,8.52758664327329,5.21923341860895,0.000805592599001216,0.00100108624522349,-1.87102828832729
"115","1555797_a_at","ARPC5","10092","actin related protein 2/3 complex subunit 5",-0.761225369280961,8.85230124378335,-11.8855956946625,2.32312022231073e-06,4.61110205667654e-06,4.59640295535685
"116","1555801_s_at","ZNF385B","151126","zinc finger protein 385B",-4.10542296928278,6.82593112863911,-48.2814628282041,3.80999736824336e-11,1.28117511502797e-09,16.529718602047
"117","1555824_a_at","PACS2","23241","phosphofurin acidic cluster sorting protein 2",-0.885529767657854,8.56955795967876,-8.06560958772364,4.13791856755343e-05,6.10104099816998e-05,1.39938610281198
"118","1555833_a_at","IRGQ","126298","immunity related GTPase Q",-0.153401243177191,10.0027779702288,-2.74963586480172,0.0250937715384746,0.027793804049202,-5.5436724148239
"119","1555842_at","CYTH2","9266","cytohesin 2",-1.16494038800841,9.24006547549308,-17.3361741727026,1.26113819290692e-07,4.15491903659209e-07,7.82799796381184
"120","1555867_at","GNG4","2786","G protein subunit gamma 4",-2.07164149174681,9.40305072747275,-26.4321678126427,4.5692828004596e-09,3.0717182644282e-08,11.4715468833978
"121","1555878_at","RPS24","6229","ribosomal protein S24",2.99989862936764,6.89952242271999,38.7701145843051,2.18567574901572e-10,3.71196918452367e-09,14.7265654792151
"122","1555882_at","SPIN3","169981","spindlin family member 3",1.00139410382813,8.10497227230242,12.535688030235,1.54773642893504e-06,3.27603128306687e-06,5.04755621224303
"123","1555900_at","DCTN5","84516","dynactin subunit 5",-0.249094262154927,8.57255682022099,-2.4968900017036,0.0371461189395288,0.0406961389945663,-5.94408087518429
"124","1555907_at","AGAP2-AS1","100130776","AGAP2 antisense RNA 1",0.311347064136333,6.27656322077595,2.52127929921339,0.0357617454960362,0.0392391220974563,-5.90559185469385
"125","1555935_s_at","HUNK","30811","hormonally up-regulated Neu-associated kinase",-0.802344843157872,8.93128710601716,-9.61496663832188,1.14393870383867e-05,1.88009997463742e-05,2.82554797436955
"126","1555938_x_at","VIM","7431","vimentin",-2.55767049830038,5.70818402123254,-16.238146047913,2.10013907238342e-07,6.16954075777633e-07,7.26355988349827
"127","1555976_s_at","MYL12A","10627","myosin light chain 12A",-0.00323293934849644,5.8197065396355,-0.0238590054220567,0.981549963357631,0.982716367958317,-8.53515147075407
"128","1555989_at","DAAM1","23002","dishevelled associated activator of morphogenesis 1",-0.753687284377582,9.54869487142717,-11.3996974558791,3.18928299161236e-06,6.06817933221152e-06,4.24433789473663
"129","1555991_s_at","C22orf42","150297","chromosome 22 open reading frame 42",-2.05952715738609,6.07745887846611,-15.6647866473977,2.77722168468431e-07,7.7288410390522e-07,6.95397510166195
"130","1556021_at","GPR180","160897","G protein-coupled receptor 180",-0.62909203041261,5.70121500053328,-7.68602448593838,5.84627946825606e-05,8.38221536039897e-05,1.01666542062172
"131","1556039_s_at","GPR173","54328","G protein-coupled receptor 173",-0.996466229081889,7.65246449662162,-11.8657162677021,2.35289094061113e-06,4.66508722658906e-06,4.58225616479696
"132","1556047_s_at","MAGEE1","57692","MAGE family member E1",-0.619110185578707,9.39343962088274,-9.72449504305837,1.05165583136914e-05,1.74462233926737e-05,2.9189413502641
"133","1556057_s_at","NEUROD1","4760","neuronal differentiation 1",-3.83101301690023,7.93344317226285,-60.9475269934629,5.94590588963099e-12,4.19130156176242e-10,18.3615991549395
"134","1556096_s_at","UNC13C","440279","unc-13 homolog C",-0.980021401625608,5.96516151850525,-8.00674889767558,4.36196739575904e-05,6.40703655917548e-05,1.34097230005396
"135","1556097_at","HOMER2","9455","homer scaffold protein 2",-0.888145000047942,6.4157783880108,-12.1964516006538,1.90839763195577e-06,3.90188798361772e-06,4.81486738472671
"136","1556158_at","SAXO2","283726","stabilizer of axonemal microtubules 2",-0.69313653748434,4.2963325640256,-4.42885825332556,0.00220507572687721,0.00261396050913481,-2.96608876702284
"137","1556180_at","LINC00847","729678","long intergenic non-protein coding RNA 847",-0.698265791856499,7.36377772793304,-8.26588131940757,3.46625032476708e-05,5.19731469623221e-05,1.59564946940199
"138","1556194_a_at","HSPA4L","22824","heat shock protein family A (Hsp70) member 4 like",-2.87432326388803,6.97511365874728,-30.1628855827096,1.60559311958902e-09,1.42080906933457e-08,12.6038268375851
"139","1556329_a_at","PCDH10","57575","protocadherin 10",-0.332080254949918,4.77027283514594,-2.27905998798051,0.0521756506987589,0.0568042266618908,-6.28529547852416
"140","1556429_a_at","TBC1D31","93594","TBC1 domain family member 31",0.811708908968443,7.38477772192775,7.39335946070493,7.70282257936271e-05,0.000108376672497366,0.711538814012604
"141","1556627_at","DRP2","1821","dystrophin related protein 2",-1.2943956506934,5.88010480891342,-7.94206546884683,4.62385850384909e-05,6.7660987216173e-05,1.27639029074609
"142","1556638_at","PAX7","5081","paired box 7",-1.9568276993341,5.89460722164195,-21.9464503684327,1.98375344845058e-08,9.63974219073675e-08,9.86681190738305
"143","1556643_at","BISPR","105221694","BST2 interferon stimulated positive regulator",0.954371069952209,5.42655658687325,6.72976488789518,0.000148694603025731,0.0002005389245085,-0.0150283412671062
"144","1556736_at","SCOC-AS1","100129858","SCOC antisense RNA 1",-0.804575956145403,5.52321545092399,-14.4578950099329,5.16857142423204e-07,1.30416579608937e-06,6.26521541785019
"145","1556770_a_at","FBXL13","222235","F-box and leucine rich repeat protein 13",-0.346875114496612,4.62717298639051,-1.9634939668287,0.0852282408712948,0.0916612466854607,-6.76638374551409
"146","1556798_a_at","RNF144A-AS1","386597","RNF144A antisense RNA 1",-1.47401762703228,5.33612848849726,-12.1784445969806,1.93002014409148e-06,3.9365230921138e-06,4.80235138655438
"147","1556832_at","LOC101927314","101927314","uncharacterized LOC101927314",0.244861498567359,4.02765436629684,1.63043194105374,0.141690154364177,0.15052340745849,-7.24501713621656
"148","1556834_at","DSG2-AS1","100652770","DSG2 antisense RNA 1",1.40547003391805,5.0871601602942,9.73718453384272,1.04151233966296e-05,1.72922588586569e-05,2.92970349553433
"149","1556911_at","ALMS1-IT1","100874291","ALMS1 intronic transcript 1",1.67348242724888,5.84529911173824,10.0072537520397,8.49540272846688e-06,1.4466850561238e-05,3.15595345982944
"150","1556927_at","KCNK10","54207","potassium two pore domain channel subfamily K member 10",-2.72018716520707,6.17495353624461,-9.62603960352849,1.13421030918786e-05,1.86757597160994e-05,2.83503075237537
"151","1557014_a_at","FAM201A","158228","family with sequence similarity 201 member A",1.45072701371816,4.65934401820485,6.56465801827575,0.000176440693084781,0.000235067843613216,-0.203720792013572
"152","1557029_at","HMMR-AS1","101927813","HMMR antisense RNA 1",0.935114961504437,5.77088420065427,5.7230635783762,0.000443899031520817,0.000566412019982545,-1.21852324569437
"153","1557049_at","BTBD19","149478","BTB domain containing 19",-1.40137652175156,5.64225565964044,-18.317085337415,8.20220738777705e-08,3.01325084223944e-07,8.30347800029511
"154","1557059_at","NIFK-AS1","254128","NIFK antisense RNA 1",-0.872688219537583,7.12485114990831,-6.47355802632103,0.000194167719647006,0.000257935732920594,-0.309245985288642
"155","1557066_at","LUC7L","55692","LUC7 like",-0.69643319641582,5.76028407038791,-4.2340132705317,0.00286635777970969,0.0033677867786759,-3.24940522653819
"156","1557081_at","RBM25","58517","RNA binding motif protein 25",1.30676816669487,7.88865838527049,18.8601306265491,6.52496361950663e-08,2.53558678711798e-07,8.55605072784229
"157","1557132_at","WDR17","116966","WD repeat domain 17",-1.27997062617359,5.608768903169,-17.0127242965426,1.46078839712941e-07,4.67823280960047e-07,7.66542525068775
"158","1557133_at","LINC00632","286411","long intergenic non-protein coding RNA 632",-1.21500282222522,5.65793650469664,-3.75779860937302,0.00557065876292562,0.0064020056505347,-3.96262505264164
"159","1557137_at","TMEM17","200728","transmembrane protein 17",-0.856184461951814,9.01902718376409,-13.906548358406,6.97733830856334e-07,1.6750925477579e-06,5.93222652688183
